Fuel_ID,Equipment_ID,Usage_Date,Fuel_Liters
FUEL-202759,EQ-1117,2023-02-07,86.94
FUEL-202760,EQ-1123,2023-09-28,96.5
FUEL-202761,EQ-1080,2023-07-16,79.9
FUEL-202762,EQ-1011,2024-01-06,48.38
FUEL-202763,EQ-1090,2024-03-21,17.34
FUEL-202764,EQ-1141,2023-02-06,128.29
FUEL-202765,EQ-1052,2023-11-25,93.35
FUEL-202766,EQ-1005,2023-06-21,84.2
FUEL-202767,EQ-1040,2023-09-04,24.18
FUEL-202768,EQ-1132,2023-04-15,101.68
FUEL-202769,EQ-1013,2024-02-13,69.17
FUEL-202770,EQ-1078,2023-01-22,96.7
FUEL-202771,EQ-1081,2023-12-11,31.43
FUEL-202772,EQ-1094,2024-03-04,110.37
FUEL-202773,EQ-1063,2024-03-19,66.25
FUEL-202774,EQ-1070,2024-01-02,68.35
FUEL-202775,EQ-1019,2023-12-31,85.46
FUEL-202776,EQ-1084,2024-04-10,64.89
FUEL-202777,EQ-1071,2024-04-06,25.73
FUEL-202778,EQ-1077,2023-09-25,135.23
FUEL-202779,EQ-1142,2023-07-15,34.22
FUEL-202780,EQ-1019,2024-03-10,60.42
FUEL-202781,EQ-1023,2023-03-29,59.06
FUEL-202782,EQ-1121,2024-02-16,23.55
FUEL-202783,EQ-1009,2023-10-04,132.88
FUEL-202784,EQ-1081,2024-01-08,50.95
FUEL-202785,EQ-1021,2023-11-01,111.17
FUEL-202786,EQ-1085,2023-04-28,157.43
FUEL-202787,EQ-1106,2023-07-26,83.05
FUEL-202788,EQ-1011,2024-03-07,65.12
FUEL-202789,EQ-1017,2024-03-02,143.97
FUEL-202790,EQ-1023,2024-03-17,167.97
FUEL-202791,EQ-1114,2023-12-10,96.5
FUEL-202792,EQ-1091,2023-03-11,99.3
FUEL-202793,EQ-1006,2023-12-29,131.09
FUEL-202794,EQ-1027,2024-05-11,60.63
FUEL-202795,EQ-1024,2024-03-19,49.47
FUEL-202796,EQ-1077,2023-05-15,115.37
FUEL-202797,EQ-1094,2023-05-18,178.41
FUEL-202798,EQ-1114,2023-06-18,95.69
FUEL-202799,EQ-1014,2023-06-27,143.97
FUEL-202800,EQ-1037,2023-11-15,22.16
FUEL-202801,EQ-1105,2023-04-02,120.18
FUEL-202802,EQ-1023,2023-04-10,96.5
FUEL-202803,EQ-1126,2023-05-13,16.48
FUEL-202804,EQ-1107,2024-04-20,96.5
FUEL-202805,EQ-1127,2023-08-27,69.54
FUEL-202806,EQ-1035,2023-12-20,179.87
FUEL-202807,EQ-1016,2024-01-13,158.55
FUEL-202808,EQ-1001,2023-10-24,113.42
FUEL-202809,EQ-1015,2023-07-03,81.96
FUEL-202810,EQ-1034,2024-01-08,19.16
FUEL-202811,EQ-1119,2024-02-20,82.7
FUEL-202812,EQ-1122,2023-08-03,135.75
FUEL-202813,EQ-1108,2024-04-25,25.95
FUEL-202814,EQ-1120,2023-12-02,142.03
FUEL-202815,EQ-1134,2023-06-23,96.5
FUEL-202816,EQ-1051,2023-05-13,124.56
FUEL-202817,EQ-1013,2023-04-30,160.61
FUEL-202818,EQ-1058,2023-12-01,55.31
FUEL-202819,EQ-1124,2023-05-26,49.42
FUEL-202820,EQ-1047,2023-09-17,53.36
FUEL-202821,EQ-1020,2024-05-12,80.88
FUEL-202822,EQ-1012,2023-08-09,63.67
FUEL-202823,EQ-1103,2023-10-19,44.11
FUEL-202824,EQ-1036,2023-06-23,25.3
FUEL-202825,EQ-1037,2024-04-01,75.66
FUEL-202826,EQ-1049,2023-08-08,144.62
FUEL-202827,EQ-1026,2023-06-25,150.18
FUEL-202828,EQ-1060,2023-03-08,96.5
FUEL-202829,EQ-1048,2024-03-19,118.97
FUEL-202830,EQ-1145,2023-10-03,63.66
FUEL-202831,EQ-1036,2023-04-26,89.13
FUEL-202832,EQ-1080,2023-05-08,96.5
FUEL-202833,EQ-1101,2023-05-10,86.72
FUEL-202834,EQ-1050,2023-02-26,46.65
FUEL-202835,EQ-1020,2023-06-09,71.53
FUEL-202836,EQ-1110,2023-05-09,163.62
FUEL-202837,EQ-1046,2024-05-14,100.48
FUEL-202838,EQ-1041,2023-11-08,98.18
FUEL-202839,EQ-1073,2023-06-15,118.57
FUEL-202840,EQ-1111,2024-02-18,96.5
FUEL-202841,EQ-1007,2024-01-13,21.91
FUEL-202842,EQ-1120,2023-03-16,161.29
FUEL-202843,EQ-1119,2024-05-07,176.69
FUEL-202844,EQ-1023,2024-05-13,174.78
FUEL-202845,EQ-1056,2023-03-21,159.12
FUEL-202846,EQ-1056,2023-09-15,111.47
FUEL-202847,EQ-1046,2023-12-30,63.84
FUEL-202848,EQ-1046,2023-03-22,140.37
FUEL-202849,EQ-1031,2023-05-27,71.56
FUEL-202850,EQ-1128,2024-05-01,31.2
FUEL-202851,EQ-1135,2023-10-17,56.59
FUEL-202852,EQ-1147,2023-06-28,149.57
FUEL-202853,EQ-1031,2024-01-21,96.5
FUEL-202854,EQ-1136,2024-02-24,152.78
FUEL-202855,EQ-1109,2023-02-21,38.0
FUEL-202856,EQ-1023,2024-01-24,145.93
FUEL-202857,EQ-1132,2023-11-22,38.31
FUEL-202858,EQ-1128,2023-02-18,140.13
FUEL-202859,EQ-1139,2023-10-08,96.5
FUEL-202860,EQ-1065,2023-09-25,23.76
FUEL-202861,EQ-1138,2024-04-22,49.46
FUEL-202862,EQ-1063,2024-05-02,116.39
FUEL-202863,EQ-1053,2023-07-17,167.91
FUEL-202865,EQ-1054,2023-03-18,24.4
FUEL-202866,EQ-1123,2024-04-05,21.57
FUEL-202867,EQ-1103,2023-08-02,16.86
FUEL-202868,EQ-1034,2024-01-31,169.57
FUEL-202869,EQ-1132,2023-09-20,116.81
FUEL-202870,EQ-1016,2023-09-11,48.87
FUEL-202871,EQ-1013,2023-06-29,164.88
FUEL-202872,EQ-1048,2024-03-23,93.46
FUEL-202873,EQ-1036,2023-10-12,167.65
FUEL-202874,EQ-1147,2023-05-09,70.53
FUEL-202875,EQ-1134,2023-03-16,91.06
FUEL-202876,EQ-1009,2024-04-18,126.54
FUEL-202877,EQ-1101,2023-06-09,119.57
FUEL-202878,EQ-1086,2023-10-19,134.19
FUEL-202879,EQ-1138,2023-10-25,140.47
FUEL-202880,EQ-1042,2023-01-11,93.51
FUEL-202881,EQ-1090,2024-05-01,174.29
FUEL-202882,EQ-1046,2024-01-27,140.26
FUEL-202883,EQ-1049,2023-01-27,158.41
FUEL-202884,EQ-1012,2023-12-06,56.23
FUEL-202885,EQ-1029,2024-03-05,21.55
FUEL-202886,EQ-1032,2023-09-19,173.35
FUEL-202887,EQ-1098,2023-01-12,136.4
FUEL-202888,EQ-1029,2024-04-22,128.46
FUEL-202889,EQ-1075,2024-01-01,126.3
FUEL-202890,EQ-1099,2023-12-11,35.09
FUEL-202891,EQ-1070,2023-03-25,96.5
FUEL-202892,EQ-1064,2023-07-20,63.92
FUEL-202893,EQ-1019,2023-02-01,90.39
FUEL-202894,EQ-1065,2023-11-14,115.75
FUEL-202895,EQ-1130,2023-03-08,118.11
FUEL-202896,EQ-1072,2024-05-04,54.2
FUEL-202897,EQ-1052,2023-09-30,20.74
FUEL-202898,EQ-1115,2023-03-13,111.46
FUEL-202899,EQ-1065,2023-03-02,68.99
FUEL-202900,EQ-1037,2024-04-25,18.32
FUEL-202901,EQ-1093,2024-04-10,96.5
FUEL-202902,EQ-1141,2023-04-11,15.36
FUEL-202903,EQ-1052,2023-01-28,82.56
FUEL-202904,EQ-1066,2023-03-17,73.23
FUEL-202905,EQ-1125,2023-11-09,143.99
FUEL-202907,EQ-1095,2023-07-26,43.06
FUEL-202908,EQ-1024,2023-06-29,96.5
FUEL-202909,EQ-1072,2023-01-29,31.72
FUEL-202910,EQ-1131,2023-10-29,39.08
FUEL-202911,EQ-1052,2023-12-09,44.32
FUEL-202912,EQ-1028,2024-01-09,152.17
FUEL-202913,EQ-1122,2023-08-06,24.08
FUEL-202914,EQ-1035,2023-02-02,96.5
FUEL-202915,EQ-1030,2023-03-04,61.71
FUEL-202917,EQ-1069,2023-05-10,55.83
FUEL-202918,EQ-1118,2023-01-02,150.63
FUEL-202919,EQ-1046,2023-11-17,87.51
FUEL-202920,EQ-1006,2023-11-02,129.38
FUEL-202921,EQ-1016,2023-09-12,126.93
FUEL-202922,EQ-1030,2023-07-11,117.12
FUEL-202923,EQ-1000,2024-03-24,159.27
FUEL-202924,EQ-1133,2024-05-05,130.98
FUEL-202925,EQ-1046,2024-03-30,96.5
FUEL-202926,EQ-1001,2023-08-06,79.33
FUEL-202927,EQ-1068,2024-04-26,109.28
FUEL-202928,EQ-1049,2023-02-23,104.73
FUEL-202929,EQ-1093,2023-07-05,95.46
FUEL-202930,EQ-1125,2023-08-15,53.89
FUEL-202931,EQ-1038,2024-01-01,119.67
FUEL-202932,EQ-1083,2024-04-16,96.5
FUEL-202933,EQ-1050,2023-12-27,39.7
FUEL-202934,EQ-1040,2023-01-10,38.97
FUEL-202935,EQ-1115,2024-01-28,88.37
FUEL-202936,EQ-1052,2023-12-22,106.92
FUEL-202937,EQ-1149,2023-11-12,53.6
FUEL-202938,EQ-1015,2023-04-08,170.94
FUEL-202939,EQ-1130,2023-07-09,96.5
FUEL-202940,EQ-1061,2024-02-10,105.58
FUEL-202941,EQ-1114,2023-12-25,160.0
FUEL-202942,EQ-1111,2023-12-29,69.41
FUEL-202943,EQ-1073,2024-04-18,173.42
FUEL-202944,EQ-1094,2023-07-11,160.2
FUEL-202945,EQ-1082,2023-12-22,106.41
FUEL-202946,EQ-1110,2023-05-20,20.25
FUEL-202947,EQ-1138,2023-08-29,167.47
FUEL-202948,EQ-1064,2024-01-09,96.5
FUEL-202949,EQ-1027,2023-03-18,44.47
FUEL-202950,EQ-1104,2023-11-27,89.95
FUEL-202951,EQ-1003,2024-02-27,89.83
FUEL-202952,EQ-1110,2023-03-16,126.25
FUEL-202953,EQ-1093,2023-06-20,99.79
FUEL-202954,EQ-1028,2023-03-25,96.5
FUEL-202955,EQ-1091,2023-08-03,56.59
FUEL-202956,EQ-1123,2024-02-13,161.25
FUEL-202957,EQ-1115,2024-03-15,52.49
FUEL-202958,EQ-1045,2023-05-27,128.57
FUEL-202959,EQ-1139,2023-10-29,95.32
FUEL-202960,EQ-1019,2023-12-19,104.69
FUEL-202961,EQ-1149,2023-12-17,69.98
FUEL-202962,EQ-1127,2023-12-22,96.5
FUEL-202963,EQ-1055,2024-01-24,144.21
FUEL-202964,EQ-1064,2024-03-20,122.56
FUEL-202965,EQ-1056,2023-03-08,83.36
FUEL-202966,EQ-1035,2023-04-07,96.5
FUEL-202967,EQ-1093,2024-05-10,170.73
FUEL-202968,EQ-1141,2024-01-10,95.3
FUEL-202969,EQ-1058,2023-06-17,152.16
FUEL-202970,EQ-1149,2024-04-23,100.38
FUEL-202971,EQ-1003,2023-06-15,64.67
FUEL-202972,EQ-1046,2023-08-25,147.78
FUEL-202973,EQ-1122,2023-01-31,96.5
FUEL-202974,EQ-1069,2024-04-19,164.09
FUEL-202975,EQ-1069,2023-08-15,160.68
FUEL-202976,EQ-1130,2023-01-10,47.87
FUEL-202977,EQ-1116,2023-08-09,96.37
FUEL-202978,EQ-1144,2023-08-28,88.89
FUEL-202979,EQ-1025,2023-01-11,84.66
FUEL-202980,EQ-1046,2024-04-09,96.5
FUEL-202981,EQ-1038,2023-03-07,120.71
FUEL-202982,EQ-1017,2023-10-12,96.5
FUEL-202983,EQ-1078,2023-02-10,29.64
FUEL-202984,EQ-1105,2023-10-13,49.42
FUEL-202985,EQ-1099,2023-10-18,96.5
FUEL-202986,EQ-1089,2023-04-13,109.06
FUEL-202987,EQ-1054,2023-01-22,145.32
FUEL-202988,EQ-1059,2023-05-19,92.45
FUEL-202989,EQ-1043,2023-07-18,52.15
FUEL-202990,EQ-1096,2023-03-09,19.84
FUEL-202991,EQ-1046,2023-09-04,130.71
FUEL-202992,EQ-1035,2024-04-11,179.91
FUEL-202993,EQ-1028,2023-07-14,32.11
FUEL-202994,EQ-1126,2023-09-17,46.02
FUEL-202995,EQ-1116,2024-04-26,131.25
FUEL-202996,EQ-1051,2024-03-26,66.14
FUEL-202997,EQ-1067,2023-01-06,105.52
FUEL-202998,EQ-1056,2023-02-12,17.14
FUEL-202999,EQ-1119,2023-06-06,16.6
FUEL-203000,EQ-1001,2023-01-14,23.32
FUEL-203001,EQ-1034,2024-02-03,163.62
FUEL-203002,EQ-1002,2023-05-14,178.71
FUEL-203003,EQ-1051,2023-07-26,96.5
FUEL-203004,EQ-1060,2023-03-14,127.15
FUEL-203005,EQ-1113,2023-06-15,124.12
FUEL-203006,EQ-1078,2023-04-23,108.07
FUEL-203007,EQ-1111,2023-12-01,166.16
FUEL-203008,EQ-1120,2024-03-31,96.5
FUEL-203009,EQ-1044,2023-08-23,56.62
FUEL-203010,EQ-1004,2023-09-10,30.73
FUEL-203011,EQ-1122,2023-06-28,96.5
FUEL-203012,EQ-1019,2023-08-03,46.56
FUEL-203013,EQ-1109,2023-06-09,96.5
FUEL-203014,EQ-1044,2023-01-14,169.76
FUEL-203015,EQ-1117,2024-01-09,159.22
FUEL-203016,EQ-1073,2024-03-04,47.53
FUEL-203017,EQ-1125,2023-03-25,145.01
FUEL-203018,EQ-1133,2023-12-01,96.5
FUEL-203019,EQ-1072,2023-08-03,51.39
FUEL-203020,EQ-1042,2023-02-21,114.82
FUEL-203021,EQ-1124,2023-08-04,71.59
FUEL-203022,EQ-1072,2023-08-31,173.07
FUEL-203023,EQ-1114,2023-07-01,71.84
FUEL-203024,EQ-1064,2023-02-06,96.5
FUEL-203025,EQ-1120,2023-11-24,128.87
FUEL-203026,EQ-1000,2023-04-06,126.91
FUEL-203027,EQ-1115,2024-04-02,101.67
FUEL-203028,EQ-1136,2023-11-08,20.01
FUEL-203029,EQ-1090,2023-03-13,33.03
FUEL-203030,EQ-1006,2024-02-19,121.06
FUEL-203031,EQ-1086,2023-04-07,48.91
FUEL-203032,EQ-1103,2024-01-10,124.04
FUEL-203033,EQ-1041,2024-03-15,129.84
FUEL-203034,EQ-1101,2023-11-05,106.47
FUEL-203035,EQ-1013,2024-01-24,101.21
FUEL-203036,EQ-1146,2024-03-26,89.16
FUEL-203037,EQ-1081,2023-11-23,20.59
FUEL-203038,EQ-1051,2023-04-23,79.7
FUEL-203039,EQ-1032,2023-09-09,26.72
FUEL-203040,EQ-1057,2024-05-01,55.24
FUEL-203041,EQ-1083,2023-08-19,26.89
FUEL-203042,EQ-1007,2023-08-02,16.86
FUEL-203043,EQ-1124,2024-01-21,29.16
FUEL-203044,EQ-1127,2023-02-19,152.89
FUEL-203045,EQ-1121,2023-11-10,80.44
FUEL-203046,EQ-1050,2023-01-13,23.28
FUEL-203047,EQ-1118,2023-03-27,133.29
FUEL-203048,EQ-1128,2024-02-01,75.96
FUEL-203049,EQ-1091,2024-04-20,37.07
FUEL-203050,EQ-1052,2024-01-09,38.52
FUEL-203051,EQ-1149,2024-02-01,16.06
FUEL-203052,EQ-1028,2024-09-04,172.6
FUEL-203053,EQ-1135,2023-11-09,42.9
FUEL-203054,EQ-1099,2023-09-13,96.08
FUEL-203055,EQ-1079,2023-06-23,90.57
FUEL-203056,EQ-1005,2023-07-29,96.5
FUEL-203057,EQ-1109,2023-06-05,145.35
FUEL-203058,EQ-1011,2023-03-19,86.05
FUEL-203059,EQ-1101,2024-01-23,129.37
FUEL-203060,EQ-1118,2024-04-25,130.13
FUEL-203061,EQ-1098,2023-07-28,172.49
FUEL-203062,EQ-1066,2024-05-05,120.9
FUEL-203063,EQ-1064,2023-01-30,121.03
FUEL-203064,EQ-1042,2023-06-28,72.25
FUEL-203065,EQ-1095,2023-08-08,125.3
FUEL-203066,EQ-1031,2023-11-19,96.5
FUEL-203067,EQ-1068,2023-08-10,71.05
FUEL-203068,EQ-1013,2023-03-19,164.5
FUEL-203069,EQ-1051,2024-03-09,20.62
FUEL-203070,EQ-1115,2023-09-26,96.5
FUEL-203072,EQ-1044,2023-12-13,83.58
FUEL-203073,EQ-1029,2023-06-21,46.49
FUEL-203074,EQ-1077,2023-05-01,38.3
FUEL-203075,EQ-1042,2023-05-16,101.27
FUEL-203076,EQ-1025,2023-11-11,47.91
FUEL-203077,EQ-1058,2023-04-15,19.15
FUEL-203078,EQ-1049,2023-02-14,53.91
FUEL-203079,EQ-1104,2023-05-16,94.18
FUEL-203080,EQ-1145,2023-10-02,96.5
FUEL-203081,EQ-1050,2023-06-19,177.87
FUEL-203082,EQ-1091,2023-06-24,96.5
FUEL-203083,EQ-1121,2023-07-01,137.75
FUEL-203084,EQ-1004,2023-10-15,47.37
FUEL-203085,EQ-1107,2023-07-02,96.5
FUEL-203086,EQ-1051,2023-01-28,144.83
FUEL-203087,EQ-1142,2023-12-01,102.91
FUEL-203088,EQ-1049,2024-02-07,158.38
FUEL-203089,EQ-1079,2024-02-20,134.24
FUEL-203090,EQ-1126,2023-10-24,68.22
FUEL-203091,EQ-1106,2023-12-27,76.9
FUEL-203092,EQ-1068,2023-02-27,104.74
FUEL-203093,EQ-1149,2024-04-17,99.57
FUEL-203094,EQ-1145,2023-07-16,116.15
FUEL-203095,EQ-1098,2023-10-01,123.68
FUEL-203096,EQ-1104,2023-08-12,120.6
FUEL-203097,EQ-1077,2023-09-27,159.3
FUEL-203098,EQ-1006,2023-03-05,37.89
FUEL-203099,EQ-1096,2024-04-17,103.19
FUEL-203100,EQ-1082,2023-10-24,102.93
FUEL-203101,EQ-1088,2023-03-10,165.9
FUEL-203102,EQ-1046,2023-08-15,38.96
FUEL-203103,EQ-1001,2024-04-21,81.56
FUEL-203104,EQ-1025,2023-02-18,165.4
FUEL-203105,EQ-1015,2024-02-08,47.02
FUEL-203106,EQ-1125,2023-12-21,22.87
FUEL-203107,EQ-1144,2024-01-10,38.38
FUEL-203108,EQ-1118,2023-03-28,118.37
FUEL-203109,EQ-1057,2023-10-08,17.6
FUEL-203110,EQ-1085,2023-10-03,78.25
FUEL-203111,EQ-1109,2023-03-13,162.01
FUEL-203113,EQ-1053,2023-09-14,16.53
FUEL-203114,EQ-1056,2023-11-25,18.52
FUEL-203115,EQ-1050,2023-02-06,41.4
FUEL-203116,EQ-1055,2023-04-14,122.87
FUEL-203117,EQ-1149,2024-04-21,54.8
FUEL-203118,EQ-1135,2023-12-15,96.5
FUEL-203119,EQ-1097,2023-08-22,149.89
FUEL-203120,EQ-1004,2023-10-24,66.53
FUEL-203121,EQ-1058,2023-06-11,110.39
FUEL-203122,EQ-1085,2023-10-14,74.53
FUEL-203123,EQ-1003,2023-03-02,51.63
FUEL-203124,EQ-1099,2023-06-03,141.19
FUEL-203125,EQ-1099,2023-08-27,48.48
FUEL-203126,EQ-1104,2023-10-14,38.88
FUEL-203127,EQ-1126,2024-03-06,21.38
FUEL-203128,EQ-1111,2023-10-04,167.03
FUEL-203129,EQ-1050,2023-10-08,49.34
FUEL-203130,EQ-1076,2023-11-28,96.5
FUEL-203131,EQ-1130,2023-11-11,160.83
FUEL-203132,EQ-1051,2024-01-04,64.73
FUEL-203133,EQ-1007,2023-06-18,151.41
FUEL-203134,EQ-1101,2023-08-19,139.88
FUEL-203135,EQ-1138,2024-04-21,47.1
FUEL-203136,EQ-1030,2023-01-05,151.26
FUEL-203137,EQ-1085,2023-02-25,96.5
FUEL-203139,EQ-1069,2024-03-22,154.9
FUEL-203140,EQ-1092,2023-10-21,27.92
FUEL-203141,EQ-1127,2024-01-10,61.71
FUEL-203142,EQ-1083,2023-10-04,96.13
FUEL-203143,EQ-1079,2023-08-08,77.48
FUEL-203144,EQ-1028,2024-02-07,112.21
FUEL-203145,EQ-1066,2023-12-10,129.51
FUEL-203146,EQ-1126,2023-03-06,159.59
FUEL-203147,EQ-1128,2023-01-06,124.26
FUEL-203148,EQ-1009,2023-12-06,96.5
FUEL-203149,EQ-1032,2024-02-02,125.59
FUEL-203150,EQ-1146,2023-12-22,77.23
FUEL-203151,EQ-1000,2023-10-28,139.47
FUEL-203152,EQ-1018,2023-07-16,103.09
FUEL-203153,EQ-1136,2024-01-03,169.64
FUEL-203154,EQ-1130,2023-09-01,52.56
FUEL-203155,EQ-1135,2024-04-18,108.71
FUEL-203156,EQ-1081,2023-06-04,150.84
FUEL-203157,EQ-1112,2024-04-02,122.26
FUEL-203158,EQ-1018,2023-07-06,124.72
FUEL-203159,EQ-1138,2024-03-27,101.9
FUEL-203160,EQ-1096,2024-02-16,152.79
FUEL-203161,EQ-1002,2023-01-30,159.66
FUEL-203162,EQ-1018,2023-08-04,85.1
FUEL-203163,EQ-1008,2024-03-25,63.57
FUEL-203164,EQ-1026,2024-01-06,117.64
FUEL-203165,EQ-1040,2024-04-02,148.24
FUEL-203166,EQ-1072,2024-02-20,40.56
FUEL-203167,EQ-1082,2023-09-11,49.01
FUEL-203168,EQ-1127,2023-06-30,143.59
FUEL-203169,EQ-1053,2023-10-08,87.46
FUEL-203170,EQ-1088,2023-08-10,149.8
FUEL-203171,EQ-1079,2023-11-28,96.5
FUEL-203172,EQ-1034,2023-06-18,68.42
FUEL-203173,EQ-1071,2023-08-03,86.59
FUEL-203174,EQ-1003,2023-08-10,118.55
FUEL-203175,EQ-1046,2024-02-08,111.4
FUEL-203176,EQ-1127,2023-06-10,133.4
FUEL-203177,EQ-1101,2024-01-21,177.15
FUEL-203178,EQ-1079,2024-04-27,90.64
FUEL-203179,EQ-1019,2023-10-22,79.78
FUEL-203180,EQ-1067,2023-01-20,98.86
FUEL-203181,EQ-1026,2024-02-29,96.5
FUEL-203182,EQ-1063,2024-05-08,81.94
FUEL-203183,EQ-1124,2023-04-08,61.04
FUEL-203184,EQ-1056,2023-03-08,57.52
FUEL-203185,EQ-1144,2023-04-24,171.82
FUEL-203186,EQ-1025,2023-09-22,131.76
FUEL-203187,EQ-1106,2024-04-19,15.75
FUEL-203188,EQ-1035,2024-02-20,96.5
FUEL-203189,EQ-1088,2024-01-13,110.48
FUEL-203190,EQ-1104,2023-03-17,145.86
FUEL-203191,EQ-1140,2023-04-01,81.98
FUEL-203192,EQ-1139,2023-08-22,96.5
FUEL-203193,EQ-1126,2024-01-30,27.12
FUEL-203194,EQ-1106,2024-03-18,37.28
FUEL-203195,EQ-1118,2023-09-06,148.36
FUEL-203196,EQ-1043,2023-12-14,127.34
FUEL-203197,EQ-1120,2023-03-23,78.08
FUEL-203199,EQ-1076,2023-08-14,106.61
FUEL-203200,EQ-1119,2023-06-23,44.71
FUEL-203201,EQ-1075,2023-06-26,178.9
FUEL-203202,EQ-1016,2023-11-23,96.5
FUEL-203203,EQ-1047,2023-03-15,57.38
FUEL-203204,EQ-1122,2023-08-23,88.05
FUEL-203205,EQ-1138,2023-04-29,104.77
FUEL-203206,EQ-1124,2023-11-21,53.34
FUEL-203207,EQ-1026,2024-03-20,80.58
FUEL-203208,EQ-1071,2023-08-20,77.34
FUEL-203209,EQ-1063,2023-09-23,88.68
FUEL-203210,EQ-1102,2024-04-22,20.47
FUEL-203211,EQ-1079,2024-05-15,21.43
FUEL-203212,EQ-1035,2023-04-19,144.41
FUEL-203213,EQ-1099,2023-12-08,76.98
FUEL-203214,EQ-1033,2023-02-07,45.02
FUEL-203215,EQ-1106,2023-12-13,123.04
FUEL-203216,EQ-1065,2024-02-22,32.1
FUEL-203217,EQ-1136,2023-06-19,50.07
FUEL-203218,EQ-1082,2023-11-20,108.95
FUEL-203219,EQ-1105,2023-02-05,149.1
FUEL-203220,EQ-1076,2024-01-16,96.5
FUEL-203221,EQ-1133,2023-01-28,83.68
FUEL-203222,EQ-1086,2023-10-10,62.55
FUEL-203223,EQ-1001,2024-01-13,67.95
FUEL-203224,EQ-1002,2024-03-01,92.96
FUEL-203225,EQ-1144,2023-08-12,145.09
FUEL-203226,EQ-1123,2023-02-24,64.11
FUEL-203227,EQ-1006,2023-12-04,122.87
FUEL-203228,EQ-1001,2024-04-26,91.6
FUEL-203229,EQ-1109,2024-04-11,18.87
FUEL-203230,EQ-1022,2023-03-16,93.33
FUEL-203232,EQ-1116,2023-03-05,26.61
FUEL-203233,EQ-1074,2023-11-20,121.07
FUEL-203234,EQ-1047,2023-07-14,96.5
FUEL-203235,EQ-1006,2024-01-08,158.54
FUEL-203236,EQ-1037,2023-03-24,96.5
FUEL-203237,EQ-1104,2023-09-10,16.87
FUEL-203238,EQ-1017,2023-07-24,172.17
FUEL-203239,EQ-1032,2024-03-21,28.54
FUEL-203240,EQ-1024,2024-05-14,90.45
FUEL-203241,EQ-1119,2023-03-16,57.18
FUEL-203242,EQ-1029,2024-01-06,21.08
FUEL-203243,EQ-1100,2024-02-21,85.26
FUEL-203244,EQ-1123,2023-02-14,166.78
FUEL-203245,EQ-1013,2023-05-11,51.66
FUEL-203246,EQ-1051,2024-01-30,114.15
FUEL-203247,EQ-1130,2023-01-03,151.42
FUEL-203248,EQ-1144,2023-08-11,26.14
FUEL-203249,EQ-1110,2023-07-11,117.97
FUEL-203250,EQ-1044,2023-09-04,116.8
FUEL-203252,EQ-1049,2023-04-19,96.5
FUEL-203253,EQ-1026,2023-05-31,172.97
FUEL-203254,EQ-1138,2023-12-13,41.27
FUEL-203255,EQ-1043,2023-06-01,96.5
FUEL-203256,EQ-1049,2023-08-18,134.67
FUEL-203257,EQ-1145,2024-03-16,98.64
FUEL-203258,EQ-1070,2023-12-29,89.54
FUEL-203259,EQ-1047,2024-03-10,57.06
FUEL-203260,EQ-1096,2023-08-26,93.3
FUEL-203261,EQ-1018,2023-11-04,33.29
FUEL-203262,EQ-1080,2023-01-28,87.5
FUEL-203263,EQ-1017,2023-04-22,60.4
FUEL-203264,EQ-1061,2024-02-16,148.88
FUEL-203265,EQ-1118,2023-03-10,152.99
FUEL-203266,EQ-1141,2023-08-18,161.63
FUEL-203267,EQ-1132,2023-03-17,146.28
FUEL-203268,EQ-1093,2023-12-13,68.08
FUEL-203269,EQ-1097,2023-02-08,101.81
FUEL-203270,EQ-1102,2023-07-01,106.16
FUEL-203271,EQ-1139,2023-12-13,96.5
FUEL-203272,EQ-1102,2023-02-12,94.21
FUEL-203273,EQ-1047,2023-11-24,96.5
FUEL-203274,EQ-1137,2024-02-11,96.5
FUEL-203275,EQ-1006,2024-04-08,102.39
FUEL-203276,EQ-1062,2023-08-05,96.5
FUEL-203277,EQ-1127,2023-12-06,47.66
FUEL-203278,EQ-1001,2023-12-19,21.93
FUEL-203279,EQ-1069,2024-02-27,18.37
FUEL-203280,EQ-1053,2023-06-19,96.5
FUEL-203281,EQ-1047,2023-01-06,122.69
FUEL-203282,EQ-1027,2024-01-19,68.6
FUEL-203283,EQ-1047,2023-10-29,160.16
FUEL-203284,EQ-1051,2023-11-27,28.82
FUEL-203285,EQ-1044,2023-12-13,48.47
FUEL-203286,EQ-1004,2023-04-22,136.11
FUEL-203287,EQ-1003,2024-04-01,96.92
FUEL-203288,EQ-1058,2023-01-07,88.41
FUEL-203289,EQ-1142,2023-01-07,65.32
FUEL-203290,EQ-1052,2024-04-19,90.9
FUEL-203291,EQ-1076,2023-04-23,22.57
FUEL-203292,EQ-1050,2024-01-15,68.82
FUEL-203293,EQ-1107,2023-01-12,170.46
FUEL-203294,EQ-1028,2023-07-22,153.5
FUEL-203295,EQ-1090,2023-12-15,161.48
FUEL-203296,EQ-1061,2023-01-07,42.86
FUEL-203297,EQ-1060,2023-04-06,37.27
FUEL-203298,EQ-1132,2023-08-26,96.5
FUEL-203299,EQ-1125,2023-06-19,96.5
FUEL-203300,EQ-1047,2023-10-19,145.44
FUEL-203301,EQ-1105,2023-06-30,60.31
FUEL-203302,EQ-1090,2023-11-07,49.8
FUEL-203303,EQ-1009,2023-04-24,42.5
FUEL-203304,EQ-1054,2023-10-06,53.0
