Usage_ID,Equipment_ID,Operator_ID,Usage_Date,Hours_Used
USG-101750,EQ-1036,OP-225,2023-02-17,3.81
USG-101751,EQ-1003,OP-224,2023-08-03,10.17
USG-101752,EQ-1140,OP-226,2023-01-01,1.89
USG-101753,EQ-1016,OP-221,2024-04-18,8.53
USG-101754,EQ-1087,OP-247,2024-03-11,7.56
USG-101755,EQ-1084,OP-241,2023-09-27,9.02
USG-101756,EQ-1071,OP-231,2023-04-26,4.36
USG-101757,EQ-1076,OP-251,2023-01-27,10.56
USG-101758,EQ-1037,OP-228,2024-03-26,3.11
USG-101759,EQ-1138,OP-252,2024-01-16,4.64
USG-101760,EQ-1123,OP-208,2024-02-01,6.07
USG-101761,EQ-1039,OP-203,2023-06-20,3.97
USG-101762,EQ-1125,OP-250,2023-10-29,3.97
USG-101763,EQ-1042,OP-276,2023-06-17,2.56
USG-101764,EQ-1002,OP-254,2023-09-10,9.83
USG-101765,EQ-1038,OP-200,2023-08-30,11.83
USG-101766,EQ-1091,OP-211,2023-01-21,2.55
USG-101767,EQ-1021,OP-278,2023-01-01,3.28
USG-101768,EQ-1125,OP-275,2023-05-30,10.23
USG-101769,EQ-1016,OP-233,2023-03-22,2.51
USG-101770,EQ-1072,OP-243,2023-12-07,6.25
USG-101771,EQ-1078,OP-251,2023-08-03,11.84
USG-101772,EQ-1083,OP-259,2023-03-18,6.77
USG-101773,EQ-1030,OP-257,2023-03-06,6.77
USG-101774,EQ-1081,OP-261,2023-08-11,8.52
USG-101775,EQ-1077,OP-226,2024-04-03,6.77
USG-101776,EQ-1049,OP-206,2023-01-17,5.59
USG-101777,EQ-1118,OP-250,2024-02-06,2.9
USG-101778,EQ-1108,OP-272,2024-03-20,6.77
USG-101779,EQ-1064,OP-262,2024-03-24,10.78
USG-101780,EQ-1126,OP-225,2024-01-05,6.77
USG-101782,EQ-1051,OP-242,2023-12-15,6.8
USG-101783,EQ-1135,OP-278,2024-04-19,11.47
USG-101784,EQ-1116,OP-275,2023-10-08,6.29
USG-101785,EQ-1004,OP-208,2023-08-31,6.37
USG-101786,EQ-1146,OP-240,2024-03-03,4.65
USG-101787,EQ-1009,OP-274,2023-05-11,6.77
USG-101788,EQ-1056,OP-257,2023-05-03,11.57
USG-101789,EQ-1070,OP-269,2024-04-26,11.5
USG-101790,EQ-1078,OP-206,2023-09-12,8.44
USG-101791,EQ-1029,OP-249,2023-10-15,8.39
USG-101793,EQ-1043,OP-232,2023-08-01,9.16
USG-101794,EQ-1073,OP-269,2023-12-21,6.77
USG-101795,EQ-1031,OP-200,2024-05-03,9.84
USG-101796,EQ-1045,OP-257,2023-06-22,9.69
USG-101797,EQ-1031,OP-278,2023-05-23,2.47
USG-101798,EQ-1048,OP-232,2024-07-01,9.95
USG-101799,EQ-1022,OP-220,2023-03-16,8.74
USG-101800,EQ-1089,OP-249,2024-02-10,6.88
USG-101801,EQ-1054,OP-279,2023-11-23,8.82
USG-101802,EQ-1058,OP-263,2023-10-13,8.25
USG-101803,EQ-1010,OP-224,2023-01-02,6.77
USG-101804,EQ-1095,OP-253,2024-01-19,10.55
USG-101806,EQ-1087,OP-204,2024-02-07,4.78
USG-101807,EQ-1075,OP-213,2023-01-29,11.98
USG-101808,EQ-1097,OP-235,2023-06-24,11.74
USG-101809,EQ-1127,OP-238,2023-07-28,4.94
USG-101810,EQ-1035,OP-277,2023-11-03,2.5
USG-101811,EQ-1085,OP-215,2023-04-04,2.33
USG-101812,EQ-1079,OP-270,2024-01-22,10.02
USG-101813,EQ-1147,OP-269,2023-06-02,2.55
USG-101814,EQ-1010,OP-253,2023-02-17,2.05
USG-101815,EQ-1001,OP-261,2023-01-22,7.19
USG-101816,EQ-1143,OP-231,2023-02-11,11.14
USG-101817,EQ-1026,OP-202,2023-08-29,3.28
USG-101818,EQ-1130,OP-252,2023-01-03,7.56
USG-101819,EQ-1048,OP-230,2023-01-31,5.58
USG-101820,EQ-1074,OP-251,2024-05-13,4.52
USG-101821,EQ-1031,OP-232,2023-11-28,6.77
USG-101822,EQ-1048,OP-216,2023-10-23,2.76
USG-101823,EQ-1033,OP-229,2023-05-08,8.68
USG-101824,EQ-1055,OP-214,2023-10-22,2.66
USG-101825,EQ-1105,OP-226,2023-08-17,9.75
USG-101826,EQ-1083,OP-248,2023-12-04,8.46
USG-101827,EQ-1037,OP-245,2023-04-07,8.45
USG-101828,EQ-1070,OP-232,2023-01-02,9.7
USG-101830,EQ-1003,OP-267,2023-02-03,8.26
USG-101831,EQ-1070,OP-249,2023-05-19,11.0
USG-101833,EQ-1068,OP-266,2023-05-11,8.41
USG-101834,EQ-1103,OP-272,2024-05-05,4.47
USG-101835,EQ-1142,OP-273,2024-02-14,8.09
USG-101836,EQ-1000,OP-202,2023-06-17,5.91
USG-101837,EQ-1123,OP-213,2024-01-11,4.14
USG-101838,EQ-1051,OP-277,2023-10-17,6.45
USG-101839,EQ-1062,OP-243,2023-07-02,5.0
USG-101841,EQ-1052,OP-268,2024-01-14,11.75
USG-101842,EQ-1034,OP-227,2023-04-22,6.77
USG-101844,EQ-1060,OP-211,2024-02-17,9.34
USG-101845,EQ-1061,OP-235,2023-10-05,9.15
USG-101846,EQ-1125,OP-227,2024-02-12,2.43
USG-101847,EQ-1147,OP-254,2023-12-23,6.25
USG-101848,EQ-1006,OP-273,2023-01-11,10.13
USG-101849,EQ-1011,OP-225,2024-02-28,6.34
USG-101850,EQ-1057,OP-204,2023-03-02,5.35
USG-101851,EQ-1076,OP-255,2023-03-20,3.17
USG-101852,EQ-1043,OP-268,2023-03-31,2.64
USG-101853,EQ-1054,OP-253,2023-02-25,3.24
USG-101854,EQ-1142,OP-267,2024-05-01,11.6
USG-101855,EQ-1084,OP-220,2024-02-29,7.46
USG-101856,EQ-1108,OP-256,2023-05-23,11.23
USG-101857,EQ-1005,OP-237,2023-07-12,2.46
USG-101858,EQ-1032,OP-229,2024-01-13,2.69
USG-101859,EQ-1148,OP-217,2023-01-28,3.93
USG-101860,EQ-1012,OP-277,2023-10-06,7.3
USG-101861,EQ-1137,OP-233,2023-06-20,1.96
USG-101862,EQ-1052,OP-228,2023-12-24,8.06
USG-101863,EQ-1139,OP-241,2023-08-24,10.4
USG-101864,EQ-1002,OP-203,2024-03-17,6.77
USG-101865,EQ-1149,OP-224,2023-09-04,9.73
USG-101866,EQ-1095,OP-277,2023-01-14,4.78
USG-101867,EQ-1129,OP-237,2023-05-14,3.05
USG-101868,EQ-1138,OP-262,2023-09-25,6.77
USG-101869,EQ-1073,OP-205,2023-06-10,6.77
USG-101870,EQ-1006,OP-206,2023-01-02,5.47
USG-101871,EQ-1022,OP-266,2023-05-21,7.41
USG-101872,EQ-1038,OP-265,2023-04-27,2.01
USG-101873,EQ-1043,OP-248,2024-01-09,8.06
USG-101874,EQ-1053,OP-277,2024-03-14,5.23
USG-101875,EQ-1134,OP-208,2023-02-01,6.77
USG-101876,EQ-1100,OP-267,2023-03-05,9.25
USG-101877,EQ-1066,OP-222,2023-10-08,11.27
USG-101878,EQ-1096,OP-224,2023-09-28,4.04
USG-101879,EQ-1036,OP-279,2023-12-14,7.5
USG-101880,EQ-1078,OP-220,2023-01-11,9.03
USG-101881,EQ-1135,OP-213,2023-06-08,6.35
USG-101882,EQ-1099,OP-249,2023-03-22,9.46
USG-101883,EQ-1010,OP-229,2024-01-05,8.67
USG-101884,EQ-1005,OP-260,2023-07-13,10.56
USG-101885,EQ-1135,OP-202,2024-01-31,4.04
USG-101886,EQ-1132,OP-235,2023-06-19,7.91
USG-101887,EQ-1087,OP-207,2024-03-12,3.77
USG-101888,EQ-1090,OP-267,2023-05-12,2.78
USG-101889,EQ-1036,OP-211,2023-02-18,6.4
USG-101890,EQ-1031,OP-277,2024-05-14,8.12
USG-101891,EQ-1055,OP-241,2023-04-26,1.86
USG-101892,EQ-1021,OP-278,2024-01-25,4.94
USG-101893,EQ-1118,OP-252,2024-02-03,10.86
USG-101895,EQ-1032,OP-267,2024-04-18,5.01
USG-101896,EQ-1127,OP-236,2024-02-26,9.11
USG-101897,EQ-1000,OP-227,2023-07-20,2.91
USG-101898,EQ-1079,OP-215,2024-03-21,4.51
USG-101899,EQ-1057,OP-267,2023-09-02,6.77
USG-101900,EQ-1104,OP-220,2024-04-27,3.05
USG-101902,EQ-1075,OP-268,2023-07-28,6.77
USG-101903,EQ-1005,OP-243,2023-05-02,6.07
USG-101904,EQ-1011,OP-212,2023-03-01,10.39
USG-101905,EQ-1049,OP-207,2023-09-24,5.68
USG-101906,EQ-1006,OP-258,2023-02-07,2.55
USG-101907,EQ-1055,OP-243,2023-07-02,7.28
USG-101908,EQ-1027,OP-262,2023-08-06,3.0
USG-101909,EQ-1134,OP-237,2024-01-19,4.69
USG-101910,EQ-1135,OP-224,2023-06-25,8.5
USG-101911,EQ-1135,OP-205,2023-04-19,9.1
USG-101912,EQ-1094,OP-202,2023-11-07,11.93
USG-101913,EQ-1016,OP-236,2023-10-21,6.77
USG-101914,EQ-1065,OP-221,2023-07-26,8.05
USG-101915,EQ-1146,OP-237,2024-03-01,7.8
USG-101916,EQ-1116,OP-266,2023-06-01,7.58
USG-101918,EQ-1079,OP-224,2024-05-03,3.44
USG-101919,EQ-1057,OP-218,2024-02-02,7.38
USG-101920,EQ-1104,OP-202,2023-10-13,2.74
USG-101921,EQ-1007,OP-222,2024-01-19,11.94
USG-101922,EQ-1056,OP-277,2024-04-09,11.48
USG-101923,EQ-1143,OP-236,2024-02-28,5.78
USG-101924,EQ-1036,OP-272,2023-11-09,6.77
USG-101925,EQ-1037,OP-245,2023-10-06,4.29
USG-101926,EQ-1097,OP-244,2023-07-28,3.77
USG-101927,EQ-1109,OP-218,2024-01-28,7.5
USG-101928,EQ-1030,OP-224,2024-02-02,4.03
USG-101929,EQ-1079,OP-234,2023-11-17,10.24
USG-101930,EQ-1057,OP-UNKNOWN,2023-12-08,5.6
USG-101931,EQ-1016,OP-214,2024-03-02,3.62
USG-101932,EQ-1049,OP-242,2024-02-26,2.0
USG-101933,EQ-1135,OP-235,2023-02-11,10.51
USG-101934,EQ-1116,OP-222,2024-03-17,7.62
USG-101935,EQ-1105,OP-206,2024-01-09,4.34
USG-101936,EQ-1112,OP-236,2023-07-20,6.21
USG-101937,EQ-1103,OP-252,2023-12-10,1.7
USG-101938,EQ-1125,OP-260,2024-04-17,6.77
USG-101939,EQ-1017,OP-233,2023-01-12,7.1
USG-101941,EQ-1043,OP-251,2023-02-25,6.37
USG-101942,EQ-1042,OP-210,2023-11-05,3.8
USG-101943,EQ-1131,OP-240,2023-03-09,11.75
USG-101944,EQ-1048,OP-209,2024-04-01,4.28
USG-101945,EQ-1043,OP-241,2023-01-25,6.86
USG-101946,EQ-1024,OP-236,2023-01-28,4.13
USG-101947,EQ-1120,OP-218,2024-04-08,8.51
USG-101949,EQ-1046,OP-224,2023-05-14,3.3
USG-101950,EQ-1125,OP-277,2023-08-13,10.18
USG-101951,EQ-1138,OP-214,2024-03-10,11.96
USG-101952,EQ-1086,OP-257,2024-05-06,8.88
USG-101953,EQ-1109,OP-215,2023-08-21,6.77
USG-101954,EQ-1127,OP-251,2023-09-23,9.82
USG-101955,EQ-1000,OP-218,2023-02-13,3.85
USG-101956,EQ-1040,OP-250,2023-12-14,9.66
USG-101957,EQ-1114,OP-233,2023-07-27,6.99
USG-101958,EQ-1044,OP-273,2023-03-13,6.3
USG-101959,EQ-1010,OP-268,2024-01-31,8.05
USG-101960,EQ-1139,OP-220,2023-03-06,6.77
USG-101961,EQ-1008,OP-229,2023-12-06,9.05
USG-101962,EQ-1064,OP-237,2023-11-28,5.05
USG-101964,EQ-1009,OP-256,2023-02-16,10.9
USG-101965,EQ-1099,OP-269,2024-01-29,11.31
USG-101966,EQ-1097,OP-278,2023-02-02,6.34
USG-101967,EQ-1126,OP-219,2024-03-14,6.81
USG-101968,EQ-1039,OP-216,2023-06-13,11.94
USG-101969,EQ-1136,OP-267,2023-01-01,8.06
USG-101970,EQ-1013,OP-203,2023-12-06,11.94
USG-101971,EQ-1084,OP-272,2023-01-20,4.44
USG-101972,EQ-1087,OP-234,2023-05-09,6.34
USG-101973,EQ-1035,OP-278,2023-05-31,11.49
USG-101974,EQ-1147,OP-250,2024-03-01,3.54
USG-101975,EQ-1146,OP-243,2023-07-27,6.77
USG-101976,EQ-1083,OP-243,2024-01-05,11.1
USG-101977,EQ-1042,OP-221,2023-07-26,8.79
USG-101978,EQ-1094,OP-264,2023-02-24,5.34
USG-101979,EQ-1125,OP-249,2024-05-01,7.9
USG-101980,EQ-1073,OP-228,2023-01-04,2.76
USG-101981,EQ-1131,OP-209,2024-04-19,7.79
USG-101982,EQ-1050,OP-242,2023-10-25,2.4
USG-101983,EQ-1100,OP-241,2023-05-31,4.94
USG-101984,EQ-1044,OP-227,2024-02-23,11.48
USG-101985,EQ-1109,OP-240,2023-01-24,11.5
USG-101986,EQ-1027,OP-211,2023-01-19,5.52
USG-101987,EQ-1031,OP-267,2023-08-31,10.27
USG-101988,EQ-1001,OP-216,2023-05-01,10.49
USG-101989,EQ-1041,OP-242,2023-10-13,6.0
USG-101990,EQ-1083,OP-274,2023-09-17,7.16
USG-101991,EQ-1042,OP-243,2023-09-19,8.53
USG-101992,EQ-1086,OP-254,2024-05-08,9.77
USG-101993,EQ-1073,OP-216,2023-06-05,11.66
USG-101994,EQ-1109,OP-203,2023-03-11,6.77
USG-101995,EQ-1039,OP-247,2023-11-24,3.94
USG-101996,EQ-1033,OP-214,2024-02-14,3.69
USG-101997,EQ-1123,OP-226,2023-11-21,3.41
USG-101998,EQ-1077,OP-266,2023-09-26,8.01
USG-101999,EQ-1036,OP-228,2023-08-05,6.13
USG-102000,EQ-1105,OP-200,2023-03-08,9.26
USG-102001,EQ-1094,OP-208,2023-09-27,8.93
USG-102002,EQ-1027,OP-224,2024-03-04,3.0
USG-102003,EQ-1001,OP-279,2023-02-17,10.8
USG-102004,EQ-1106,OP-220,2023-04-15,1.75
USG-102005,EQ-1120,OP-211,2023-12-07,10.95
USG-102006,EQ-1082,OP-246,2023-10-15,5.48
USG-102007,EQ-1008,OP-279,2023-02-16,8.53
USG-102008,EQ-1141,OP-213,2023-07-20,9.04
USG-102009,EQ-1120,OP-258,2023-12-18,9.03
USG-102010,EQ-1144,OP-223,2024-05-04,6.77
USG-102011,EQ-1039,OP-272,2024-04-10,10.76
USG-102012,EQ-1109,OP-274,2023-02-08,7.28
USG-102013,EQ-1042,OP-246,2023-12-26,10.48
USG-102014,EQ-1081,OP-239,2023-05-17,8.27
USG-102015,EQ-1126,OP-250,2023-05-29,6.77
USG-102016,EQ-1064,OP-263,2023-11-09,10.88
USG-102017,EQ-1149,OP-223,2023-10-20,6.77
USG-102018,EQ-1063,OP-276,2023-08-28,9.05
USG-102019,EQ-1083,OP-271,2024-04-29,3.07
USG-102020,EQ-1025,OP-246,2023-07-23,2.07
USG-102021,EQ-1009,OP-233,2024-01-25,11.37
USG-102022,EQ-1132,OP-272,2023-08-13,9.27
USG-102023,EQ-1095,OP-245,2023-04-05,11.21
USG-102024,EQ-1010,OP-235,2024-05-15,8.28
USG-102025,EQ-1146,OP-258,2023-02-04,11.52
USG-102026,EQ-1146,OP-211,2023-01-12,3.26
USG-102027,EQ-1089,OP-211,2023-06-05,10.61
USG-102028,EQ-1014,OP-225,2024-11-04,6.44
USG-102029,EQ-1127,OP-214,2023-03-16,9.18
USG-102030,EQ-1040,OP-258,2023-07-29,2.06
USG-102032,EQ-1008,OP-243,2023-12-05,6.1
USG-102033,EQ-1054,OP-273,2023-04-09,7.13
USG-102034,EQ-1116,OP-238,2024-02-02,9.74
USG-102035,EQ-1023,OP-271,2023-12-16,11.18
USG-102036,EQ-1147,OP-217,2023-03-18,1.68
USG-102037,EQ-1049,OP-246,2024-05-10,9.81
USG-102038,EQ-1000,OP-227,2024-01-02,2.85
USG-102039,EQ-1127,OP-212,2023-04-28,4.39
USG-102040,EQ-1091,OP-269,2023-07-07,2.87
USG-102041,EQ-1066,OP-219,2023-01-14,2.07
USG-102042,EQ-1041,OP-271,2023-09-11,8.0
USG-102043,EQ-1021,OP-275,2023-01-12,10.53
USG-102044,EQ-1027,OP-233,2024-05-02,8.69
USG-102045,EQ-1056,OP-236,2023-01-17,7.97
USG-102046,EQ-1103,OP-272,2024-04-13,5.94
USG-102047,EQ-1016,OP-275,2023-12-13,4.49
USG-102048,EQ-1063,OP-213,2023-03-12,6.06
USG-102049,EQ-1142,OP-215,2024-02-13,3.68
USG-102050,EQ-1105,OP-212,2023-08-19,2.44
USG-102052,EQ-1007,OP-213,2024-05-13,6.77
USG-102053,EQ-1130,OP-257,2023-02-22,3.91
USG-102054,EQ-1012,OP-236,2023-07-04,6.67
USG-102055,EQ-1102,OP-225,2023-01-13,5.16
USG-102056,EQ-1090,OP-254,2023-11-02,6.77
USG-102057,EQ-1001,OP-225,2023-11-07,11.15
USG-102058,EQ-1065,OP-250,2023-08-12,6.77
USG-102059,EQ-1134,OP-217,2023-12-25,6.77
USG-102060,EQ-1068,OP-254,2023-02-21,7.69
USG-102061,EQ-1029,OP-275,2023-09-06,4.15
USG-102063,EQ-1069,OP-240,2023-05-08,4.82
USG-102064,EQ-1065,OP-264,2023-01-20,10.22
USG-102065,EQ-1101,OP-267,2023-09-10,3.59
USG-102066,EQ-1030,OP-248,2023-11-05,5.81
USG-102067,EQ-1025,OP-262,2023-05-27,7.5
USG-102068,EQ-1044,OP-255,2023-04-04,6.91
USG-102069,EQ-1074,OP-214,2023-11-09,6.77
USG-102070,EQ-1067,OP-255,2024-03-10,1.78
USG-102071,EQ-1131,OP-269,2024-03-08,2.08
USG-102072,EQ-1007,OP-233,2023-02-18,7.23
USG-102073,EQ-1021,OP-278,2023-10-20,11.93
USG-102074,EQ-1037,OP-210,2024-05-14,6.77
USG-102075,EQ-1128,OP-237,2024-04-20,6.77
USG-102076,EQ-1018,OP-251,2024-04-02,3.19
USG-102077,EQ-1091,OP-229,2023-10-20,5.42
USG-102078,EQ-1138,OP-203,2023-05-13,4.86
USG-102080,EQ-1021,OP-265,2024-04-01,4.34
USG-102081,EQ-1108,OP-264,2023-03-19,7.58
USG-102082,EQ-1122,OP-206,2023-05-17,8.99
USG-102083,EQ-1022,OP-254,2023-02-27,6.77
USG-102084,EQ-1063,OP-236,2023-12-12,7.36
USG-102085,EQ-1096,OP-258,2023-10-25,8.54
USG-102086,EQ-1074,OP-277,2024-04-19,10.27
USG-102087,EQ-1139,OP-233,2024-04-24,6.77
USG-102088,EQ-1079,OP-256,2023-01-06,5.55
USG-102089,EQ-1091,OP-231,2024-02-27,7.24
USG-102091,EQ-1111,OP-233,2023-07-22,9.41
USG-102092,EQ-1147,OP-202,2023-11-16,2.28
USG-102093,EQ-1028,OP-231,2023-07-03,8.22
USG-102094,EQ-1052,OP-213,2023-04-30,10.89
USG-102095,EQ-1063,OP-232,2023-06-14,4.99
USG-102096,EQ-1005,OP-246,2024-04-09,6.7
USG-102097,EQ-1024,OP-204,2024-03-22,1.8
USG-102098,EQ-1102,OP-260,2024-01-22,11.28
USG-102099,EQ-1132,OP-233,2023-11-01,8.12
USG-102100,EQ-1000,OP-259,2024-03-02,2.34
USG-102101,EQ-1132,OP-213,2024-02-08,3.44
USG-102102,EQ-1096,OP-269,2023-08-05,9.95
USG-102103,EQ-1148,OP-279,2023-10-09,5.5
USG-102104,EQ-1023,OP-275,2023-05-14,2.02
USG-102105,EQ-1034,OP-223,2023-01-30,11.94
USG-102107,EQ-1058,OP-268,2024-01-21,3.67
USG-102108,EQ-1105,OP-216,2023-02-21,5.41
USG-102109,EQ-1124,OP-UNKNOWN,2023-01-13,4.66
USG-102110,EQ-1135,OP-232,2023-04-02,11.99
USG-102111,EQ-1070,OP-271,2023-11-11,2.03
USG-102112,EQ-1067,OP-239,2023-06-11,9.44
USG-102113,EQ-1007,OP-239,2024-01-29,9.7
USG-102114,EQ-1007,OP-231,2024-03-14,5.75
USG-102115,EQ-1033,OP-223,2024-01-30,2.07
USG-102116,EQ-1085,OP-244,2023-04-28,6.77
USG-102117,EQ-1108,OP-223,2023-03-02,11.61
USG-102118,EQ-1109,OP-261,2023-12-22,2.91
USG-102119,EQ-1017,OP-213,2023-02-10,2.55
USG-102120,EQ-1128,OP-232,2023-10-01,11.93
USG-102122,EQ-1143,OP-210,2023-03-30,5.26
USG-102123,EQ-1003,OP-234,2023-08-17,9.82
USG-102124,EQ-1108,OP-214,2024-04-15,4.14
USG-102125,EQ-1122,OP-255,2023-06-27,10.6
USG-102126,EQ-1118,OP-221,2023-07-08,3.34
USG-102127,EQ-1142,OP-229,2023-09-15,9.87
USG-102128,EQ-1068,OP-254,2023-05-11,8.35
USG-102129,EQ-1037,OP-209,2023-02-27,11.31
USG-102130,EQ-1073,OP-278,2024-01-27,8.66
USG-102131,EQ-1021,OP-250,2024-01-27,8.27
USG-102132,EQ-1042,OP-203,2023-04-09,5.48
USG-102133,EQ-1018,OP-245,2024-01-01,9.91
USG-102134,EQ-1099,OP-205,2023-05-11,1.85
USG-102135,EQ-1058,OP-269,2023-09-15,10.88
USG-102136,EQ-1058,OP-201,2023-01-19,9.77
USG-102137,EQ-1131,OP-250,2023-08-14,11.0
USG-102138,EQ-1088,OP-235,2023-05-11,5.27
USG-102139,EQ-1013,OP-226,2024-02-24,2.19
USG-102140,EQ-1055,OP-270,2023-02-24,9.43
USG-102141,EQ-1082,OP-276,2023-03-05,6.77
USG-102142,EQ-1137,OP-279,2023-10-18,7.04
USG-102143,EQ-1015,OP-240,2023-09-04,6.53
USG-102144,EQ-1115,OP-232,2023-07-12,10.55
USG-102145,EQ-1138,OP-248,2023-12-30,11.0
USG-102146,EQ-1057,OP-220,2023-09-24,2.58
USG-102147,EQ-1140,OP-250,2024-04-16,7.45
USG-102148,EQ-1132,OP-206,2023-12-31,3.26
USG-102149,EQ-1029,OP-UNKNOWN,2023-04-28,6.77
USG-102151,EQ-1142,OP-261,2024-01-02,6.77
USG-102153,EQ-1141,OP-240,2023-11-29,7.69
USG-102154,EQ-1123,OP-270,2023-11-25,5.79
USG-102155,EQ-1080,OP-212,2023-01-18,11.94
USG-102156,EQ-1103,OP-200,2023-07-09,4.96
USG-102157,EQ-1097,OP-209,2023-06-19,6.08
USG-102158,EQ-1099,OP-211,2023-07-02,11.12
USG-102159,EQ-1022,OP-228,2023-05-25,4.9
USG-102160,EQ-1068,OP-260,2023-01-22,6.77
USG-102161,EQ-1049,OP-270,2023-04-14,7.11
USG-102162,EQ-1103,OP-277,2023-08-24,7.17
USG-102163,EQ-1133,OP-272,2023-03-02,8.43
USG-102164,EQ-1018,OP-247,2024-02-16,6.26
USG-102165,EQ-1116,OP-202,2023-12-21,11.4
USG-102166,EQ-1091,OP-266,2023-10-23,5.49
USG-102167,EQ-1020,OP-200,2024-01-25,5.37
USG-102168,EQ-1018,OP-246,2023-06-21,2.74
USG-102169,EQ-1074,OP-217,2023-09-07,9.73
USG-102170,EQ-1141,OP-211,2023-11-08,2.95
USG-102171,EQ-1041,OP-261,2023-06-21,6.77
USG-102172,EQ-1067,OP-246,2023-05-17,7.31
USG-102173,EQ-1095,OP-205,2023-06-13,1.53
USG-102174,EQ-1032,OP-246,2023-09-12,1.69
USG-102175,EQ-1016,OP-228,2024-04-18,4.39
USG-102176,EQ-1043,OP-217,2023-05-23,3.37
USG-102177,EQ-1143,OP-235,2023-01-03,8.35
USG-102178,EQ-1132,OP-233,2024-01-03,11.93
USG-102179,EQ-1138,OP-247,2023-01-04,6.77
USG-102181,EQ-1118,OP-213,2024-02-22,5.99
USG-102182,EQ-1011,OP-229,2024-04-29,2.06
USG-102183,EQ-1051,OP-259,2023-02-06,8.65
USG-102185,EQ-1075,OP-218,2024-02-13,7.73
USG-102186,EQ-1105,OP-276,2023-05-12,2.71
USG-102187,EQ-1022,OP-265,2024-04-18,9.95
USG-102188,EQ-1021,OP-209,2023-01-19,6.77
USG-102189,EQ-1143,OP-251,2023-04-24,6.77
USG-102190,EQ-1054,OP-246,2023-08-13,10.15
USG-102191,EQ-1038,OP-207,2023-07-27,6.07
USG-102192,EQ-1114,OP-270,2023-04-23,10.86
USG-102193,EQ-1128,OP-238,2024-05-10,5.52
USG-102194,EQ-1076,OP-217,2023-10-04,6.18
USG-102195,EQ-1070,OP-250,2023-07-04,2.34
USG-102196,EQ-1040,OP-223,2024-01-09,7.18
USG-102197,EQ-1083,OP-263,2023-11-19,8.49
USG-102198,EQ-1059,OP-210,2023-02-21,5.57
USG-102199,EQ-1004,OP-237,2023-12-27,2.07
USG-102200,EQ-1043,OP-251,2024-01-03,4.81
USG-102201,EQ-1068,OP-210,2023-12-16,6.77
USG-102202,EQ-1034,OP-240,2024-02-06,10.66
USG-102203,EQ-1040,OP-206,2023-02-10,10.56
USG-102204,EQ-1088,OP-275,2023-05-13,5.07
USG-102205,EQ-1011,OP-263,2023-02-21,10.37
USG-102206,EQ-1140,OP-245,2023-12-29,8.26
USG-102207,EQ-1016,OP-250,2023-05-28,11.68
USG-102208,EQ-1003,OP-274,2023-02-03,11.35
USG-102209,EQ-1109,OP-278,2023-12-24,2.26
USG-102210,EQ-1024,OP-243,2024-03-26,11.58
USG-102211,EQ-1062,OP-272,2023-06-24,2.24
USG-102212,EQ-1124,OP-273,2023-01-07,6.0
USG-102213,EQ-1140,OP-269,2023-07-18,1.96
USG-102214,EQ-1061,OP-264,2023-05-17,10.84
USG-102215,EQ-1049,OP-236,2023-06-07,5.44
USG-102216,EQ-1000,OP-258,2023-07-13,5.01
USG-102218,EQ-1100,OP-213,2023-08-24,2.14
USG-102219,EQ-1146,OP-219,2023-04-23,10.49
USG-102220,EQ-1008,OP-253,2024-03-05,1.56
USG-102221,EQ-1138,OP-252,2023-09-19,6.77
USG-102222,EQ-1029,OP-250,2023-08-16,11.24
USG-102223,EQ-1085,OP-258,2023-06-21,7.34
USG-102224,EQ-1115,OP-272,2024-03-16,9.24
USG-102225,EQ-1079,OP-205,2023-04-29,8.55
USG-102226,EQ-1002,OP-218,2023-08-23,2.32
USG-102227,EQ-1118,OP-276,2023-06-03,2.45
USG-102228,EQ-1041,OP-270,2023-01-04,11.55
USG-102229,EQ-1043,OP-267,2024-02-07,6.63
USG-102231,EQ-1140,OP-275,2024-03-26,8.75
USG-102232,EQ-1024,OP-266,2023-01-23,9.62
USG-102233,EQ-1122,OP-277,2024-03-15,5.44
USG-102234,EQ-1130,OP-261,2024-04-05,4.98
USG-102235,EQ-1013,OP-265,2023-03-12,3.21
USG-102236,EQ-1141,OP-237,2023-10-02,11.78
USG-102237,EQ-1039,OP-211,2023-05-23,8.38
USG-102238,EQ-1134,OP-208,2023-08-04,7.56
USG-102239,EQ-1002,OP-201,2023-07-03,2.03
USG-102240,EQ-1038,OP-216,2023-03-08,10.43
USG-102241,EQ-1026,OP-224,2023-01-22,6.79
USG-102242,EQ-1012,OP-250,2023-11-04,2.1
USG-102243,EQ-1059,OP-256,2023-08-22,7.64
USG-102244,EQ-1057,OP-209,2023-12-17,7.78
USG-102245,EQ-1018,OP-248,2024-03-18,3.17
USG-102246,EQ-1135,OP-203,2023-05-15,7.18
USG-102248,EQ-1003,OP-246,2023-07-27,10.33
USG-102249,EQ-1100,OP-205,2023-07-16,3.11
USG-102250,EQ-1100,OP-207,2023-06-05,9.72
USG-102251,EQ-1009,OP-255,2023-07-20,7.85
USG-102252,EQ-1057,OP-244,2023-01-05,3.26
USG-102253,EQ-1043,OP-255,2024-03-27,11.67
USG-102254,EQ-1105,OP-243,2024-04-26,4.3
USG-102255,EQ-1131,OP-205,2023-10-01,7.74
USG-102256,EQ-1025,OP-252,2023-03-17,11.03
